Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Netherlands,NLD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.5,3.5,3.5,3.5,..
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.27246037789166,2.67572008805385,10.0012078753473,3.8383935434281,3.3475430421995
Netherlands,NLD,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
New Caledonia,NCL,"Population, total",SP.POP.TOTL,284176,285214,287123,289870,292639
New Caledonia,NCL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.558,..,10.71,..,..
New Caledonia,NCL,Agricultural land (sq. km),AG.LND.AGRI.K2,1840.3,1840.3,1840.3,1840.3,..
New Caledonia,NCL,Land area (sq. km),AG.LND.TOTL.K2,18280,18280,18280,18280,..
New Caledonia,NCL,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,9454629467.91408,10071349663.8484,9623318718.31459,..,..
New Caledonia,NCL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
New Caledonia,NCL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.022,2.012,1.998,1.98,..
New Caledonia,NCL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
New Caledonia,NCL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
New Caledonia,NCL,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
New Zealand,NZL,"Population, total",SP.POP.TOTL,5090200,5111300,5117100,5245000,5338500
New Zealand,NZL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.596,3.783,3.299,3.734,4.724
New Zealand,NZL,Agricultural land (sq. km),AG.LND.AGRI.K2,101540,101750,97470,97110,..
New Zealand,NZL,Land area (sq. km),AG.LND.TOTL.K2,263310,263310,263310,263310,..
New Zealand,NZL,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,213029554653.687,253977931814.967,249509991440.438,255194972673.122,260235932558.996
New Zealand,NZL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.05994129,10.0194025,10.02858067,..,..
New Zealand,NZL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.61,1.64,1.66,1.56,..
New Zealand,NZL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.2,4.2,4.1,4,..
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.71456170007245,3.94112060778727,7.17222476016446,5.73316283034953,2.92279782301955
New Zealand,NZL,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Nicaragua,NIC,"Population, total",SP.POP.TOTL,6565267,6644741,6730654,6823613,6916140
Nicaragua,NIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Nicaragua,NIC,Agricultural land (sq. km),AG.LND.AGRI.K2,50910,50910,50910,50910,..
Nicaragua,NIC,Land area (sq. km),AG.LND.TOTL.K2,120340,120340,120340,120340,..
Nicaragua,NIC,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,12726422432.4868,14209020361.8508,15634572502.2294,17805842283.8725,19693982967.5926
Nicaragua,NIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.58996105,9.59249973,8.95364857,..,..
Nicaragua,NIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.299,2.265,2.24,2.218,..
Nicaragua,NIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.6,11.1,10.7,10.3,..
Nicaragua,NIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.68181341625574,4.92841396948965,10.4674244465991,8.38765854872534,4.62473841057143
Nicaragua,NIC,Real interest rate (%),FR.INR.RINR,4.60087827991656,5.89042078783315,0.777981191274776,-1.17366915033279,3.6606973506514
Niger,NER,"Population, total",SP.POP.TOTL,23717613,24502140,25311973,26159867,27032412
Niger,NER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,0.403,..,..
Niger,NER,Agricultural land (sq. km),AG.LND.AGRI.K2,465977,465985,465991,465985,..
Niger,NER,Land area (sq. km),AG.LND.TOTL.K2,1266700,1266700,1266700,1266700,..
Niger,NER,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,13744653103.058,14915002436.069,15433852714.4935,16698786973.0228,19537639288.0633
Niger,NER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.17007589,5.81452751,4.35259724,..,..
Niger,NER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.369,6.2,6.135,6.061,..
Niger,NER,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,69.4,69,68.3,67.4,..
Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.89819376026277,3.83786802840501,4.22621791916397,3.70097316425831,9.07151997725012
Niger,NER,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Nigeria,NGA,"Population, total",SP.POP.TOTL,213996181,218529286,223150896,227882945,232679478
Nigeria,NGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,3.827,3.074,3.454
Nigeria,NGA,Agricultural land (sq. km),AG.LND.AGRI.K2,686894.646,689142.862,691874.343,693982.088,..
Nigeria,NGA,Land area (sq. km),AG.LND.TOTL.K2,910770,910770,910770,910770,..
Nigeria,NGA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,432198898467.795,440833635873.827,477403400101.174,363846332834.618,187759703099.801
Nigeria,NGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.38063431,4.07625723,4.27090406,..,..
Nigeria,NGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.7,4.636,4.552,4.482,..
Nigeria,NGA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,64.7,63.2,61.6,60.1,..
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.2460234276598,16.9528457221608,18.8471877843274,24.6595502031139,33.2420966545405
Nigeria,NGA,Real interest rate (%),FR.INR.RINR,5.3712802094045,1.22771852583471,0.919231899554881,1.23305048297745,..
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1856124,1837114,1831712,1827816,1792179
North Macedonia,MKD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,16.575,15.801,14.476,13.174,12.265
North Macedonia,MKD,Agricultural land (sq. km),AG.LND.AGRI.K2,12620,12600,12570,12510,..
North Macedonia,MKD,Land area (sq. km),AG.LND.TOTL.K2,25220,25220,25220,25220,..
North Macedonia,MKD,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,12361036913.8409,14000283827.0154,13932436550.0883,15763604287.9867,16685236492.0675
North Macedonia,MKD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.73212385,8.5240345,7.6204114,..,..
North Macedonia,MKD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.31,1.6,1.6,1.5,..
North Macedonia,MKD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.2,4.4,3.6,2.8,..
North Macedonia,MKD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.20007348888486,3.23074912132919,14.2047173195833,9.36187249769015,3.48974086026954
North Macedonia,MKD,Real interest rate (%),FR.INR.RINR,3.76716860104052,0.548918285306877,-3.89499080119212,-2.15811412671751,2.89863642675811
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,47528,46979,46078,45143,44278
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Agricultural land (sq. km),AG.LND.AGRI.K2,5.4,5.4,5.4,5.4,..
Northern Mariana Islands,MNP,Land area (sq. km),AG.LND.TOTL.K2,460,460,460,460,..
Northern Mariana Islands,MNP,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,866000000,914000000,1096000000,..,..
Northern Mariana Islands,MNP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.494,2.441,2.388,2.348,..
Northern Mariana Islands,MNP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Northern Mariana Islands,MNP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Northern Mariana Islands,MNP,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Norway,NOR,"Population, total",SP.POP.TOTL,5379475,5408320,5457127,5519594,5572272
Norway,NOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.424,4.359,3.231,3.574,3.982
Norway,NOR,Agricultural land (sq. km),AG.LND.AGRI.K2,9859.62,9850,9850,9820,..
Norway,NOR,Land area (sq. km),AG.LND.TOTL.K2,364285,364270,364270,364270,..
Norway,NOR,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,367633418886.627,503367986030.268,596297651035.798,482949731776.587,483727398216.364
Norway,NOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.42416382,9.8142643,7.94803333,..,..
Norway,NOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.48,1.55,1.41,1.4,..
Norway,NOR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1.9,1.9,1.9,1.9,..
Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.28658490707998,3.48388055266683,5.76412317852275,5.51784987104656,3.14530134431072
Norway,NOR,Real interest rate (%),FR.INR.RINR,5.34941943034869,-14.9228767848757,-19.6029294936781,18.4261670595293,6.36520146737144
Oman,OMN,"Population, total",SP.POP.TOTL,4522497,4500424,4730226,5049269,5281538
Oman,OMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.94,1.9,3.3,..,..
Oman,OMN,Agricultural land (sq. km),AG.LND.AGRI.K2,14589.3,14662.2,14662.2,14717.3,..
Oman,OMN,Land area (sq. km),AG.LND.TOTL.K2,309500,309500,309500,309500,..
Oman,OMN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,75909492847.8544,87323797139.1417,109852795838.752,105895708712.614,106942782834.85
Oman,OMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.11922884,4.37028217,2.9162159,..,..
Oman,OMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.638,2.588,2.449,2.525,..
Oman,OMN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.6,8.6,8.5,8.4,..
Oman,OMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.406402919465837,1.68221185876079,2.50614250614251,0.950782997762896,0.593589236248421
Oman,OMN,Real interest rate (%),FR.INR.RINR,18.2141989879906,-5.92398070340996,..,..,..
Pakistan,PAK,"Population, total",SP.POP.TOTL,235001746,239477801,243700667,247504495,251269164
Pakistan,PAK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.74,6.338,..,..,..
Pakistan,PAK,Agricultural land (sq. km),AG.LND.AGRI.K2,366730,360140,359470,359950,..
Pakistan,PAK,Land area (sq. km),AG.LND.TOTL.K2,770880,770880,770880,770880,..
Pakistan,PAK,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,300425609817.981,348516647445.148,374890295666.694,337885531778.052,373071855731.539
Pakistan,PAK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.95273018,2.99015832,2.90434051,..,..
Pakistan,PAK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.765,3.72,3.662,3.605,..
Pakistan,PAK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,55.1,53.4,51.8,50.1,..
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.73999313898157,9.49621056124947,19.8738599646655,30.7681280657005,12.6325318530452
Pakistan,PAK,Real interest rate (%),FR.INR.RINR,0.739692510915373,-1.45225942282885,..,..,..
Palau,PLW,"Population, total",SP.POP.TOTL,17792,17783,17759,17727,17695
Palau,PLW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.765,..,..,..,..
Palau,PLW,Agricultural land (sq. km),AG.LND.AGRI.K2,43,43,43,43,..
Palau,PLW,Land area (sq. km),AG.LND.TOTL.K2,460,460,460,460,..
Palau,PLW,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,258990800,235752900,255591100,281849100,..
Palau,PLW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,13.33730412,14.62713623,14.28555965,..,..
Palau,PLW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.972,1.95,1.927,1.907,..
Palau,PLW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.9,19.7,19.5,19.1,..
Palau,PLW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.218181818181818,2.61248185776488,12.3526638378124,12.8199748216534,2.23172772921704
Palau,PLW,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Panama,PAN,"Population, total",SP.POP.TOTL,4293261,4345405,4400773,4458759,4515577
Panama,PAN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,18.548,10.293,8.281,6.678,8.607
Panama,PAN,Agricultural land (sq. km),AG.LND.AGRI.K2,21741,21813.16,21813.16,21899.662,..
Panama,PAN,Land area (sq. km),AG.LND.TOTL.K2,74180,74180,74180,74180,..
Panama,PAN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,57059846500,67396392500,76276116700,83318176900,86260400000
Panama,PAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.21630001,9.13571072,8.46561432,..,..
Panama,PAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.184,2.152,2.139,2.119,..
Panama,PAN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.2,11.6,11.1,10.6,..
Panama,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.55027540803762,1.63070337301895,2.85965128834714,1.48641355277038,0.693225551004513
Panama,PAN,Real interest rate (%),FR.INR.RINR,7.54031997545068,5.44450330157602,4.63502823276982,..,..
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,9815746,10012896,10203169,10389635,10576502
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,2.689,..,..
Papua New Guinea,PNG,Agricultural land (sq. km),AG.LND.AGRI.K2,14050,14050,14050,14050,..
Papua New Guinea,PNG,Land area (sq. km),AG.LND.TOTL.K2,452860,452860,452860,452860,..
Papua New Guinea,PNG,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,23848447849.6081,26109413521.3117,31653185952.609,30816367066.9594,32538480023.9998
Papua New Guinea,PNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.30193973,2.33994722,2.61825109,..,..
Papua New Guinea,PNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.274,3.215,3.165,3.099,..
Papua New Guinea,PNG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.1,34.1,33,32,..
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.87167398565552,4.48359014042398,5.25323922215241,2.29869991296791,0.602403921107926
Papua New Guinea,PNG,Real interest rate (%),FR.INR.RINR,5.96877717444928,-3.54205898741302,-6.11845574950826,13.2597087116597,..
Paraguay,PRY,"Population, total",SP.POP.TOTL,6603739,6684182,6760464,6844146,6929153
Paraguay,PRY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.548,7.311,6.755,5.794,5.686
Paraguay,PRY,Agricultural land (sq. km),AG.LND.AGRI.K2,209591.654,211646.411,214270,214270,..
Paraguay,PRY,Land area (sq. km),AG.LND.TOTL.K2,397300,397300,396012.042,396012.03,..
Paraguay,PRY,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,35432178068.1814,39950899938.7482,41952910858.088,43118053174.5413,44458118399.6669
Paraguay,PRY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.67533064,8.03277016,7.73804235,..,..
Paraguay,PRY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.497,2.469,2.444,2.422,..
Paraguay,PRY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.7,16.2,15.6,15.1,..
Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.76751592356698,4.78798310123602,9.76556667164403,4.63202285403355,3.83540271728534
Paraguay,PRY,Real interest rate (%),FR.INR.RINR,11.0890000886963,3.74521256583088,..,..,..
Peru,PER,"Population, total",SP.POP.TOTL,32838579,33155882,33475438,33845617,34217848
Peru,PER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.179,5.097,4.291,4.899,5.199
Peru,PER,Agricultural land (sq. km),AG.LND.AGRI.K2,244809.895,250986.89,243855.6,243855.6,..
Peru,PER,Land area (sq. km),AG.LND.TOTL.K2,1280000,1280000,1280000,1280000,..
Peru,PER,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,201409694755.934,226328766459.634,246065570308.155,266958720837.988,289221969059.853
Peru,PER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.36273861,6.67921352,6.0930872,..,..
Peru,PER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.056,2.029,2.004,1.98,..
Peru,PER,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.1,14,13.8,13.5,..
Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.00241205759293,4.27166381536798,8.33370630096233,6.45561348369583,2.00770739412715
Peru,PER,Real interest rate (%),FR.INR.RINR,8.88858060369722,0.832240859281073,7.73476381608658,..,..
Philippines,PHL,"Population, total",SP.POP.TOTL,112081264,113100950,113964338,114891199,115843670
Philippines,PHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.522,3.398,2.598,2.409,..
Philippines,PHL,Agricultural land (sq. km),AG.LND.AGRI.K2,126590,126830,126402,127226,..
Philippines,PHL,Land area (sq. km),AG.LND.TOTL.K2,298170,298170,298170,298170,..
Philippines,PHL,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,361751145451.597,394087359848.11,404353369604.631,437055627244.424,461617509782.355
Philippines,PHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.16214037,5.97500563,5.15676308,5.10629606,..
Philippines,PHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.075,1.95,1.929,1.916,..
Philippines,PHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.8,22.7,22.4,22.1,..
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.39316239316239,3.92718022100329,5.82115811213955,5.97802515541414,3.21260487006343
Philippines,PHL,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Poland,POL,"Population, total",SP.POP.TOTL,37515748,36981559,36821749,36687353,36554707
Poland,POL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.155,3.268,2.811,2.743,2.807
Poland,POL,Agricultural land (sq. km),AG.LND.AGRI.K2,147330,144997,141760,145800,..
Poland,POL,Land area (sq. km),AG.LND.TOTL.K2,306130,306100,306090,306270,..
Poland,POL,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,605914186117.953,689170171187.004,695607522884.822,812451128978.58,914696430325.391
Poland,POL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.49677992,6.43857718,6.39626455,7.00451565,..
Poland,POL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39,1.33,1.29,1.158,..
Poland,POL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.8,3.8,3.7,3.7,..
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.37446972618589,5.05502704719269,14.4294507575758,11.5289127961105,3.78426007512869
Poland,POL,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Portugal,PRT,"Population, total",SP.POP.TOTL,10297081,10361831,10434332,10578174,10701636
Portugal,PRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.85,6.712,6.138,6.498,6.427
Portugal,PRT,Agricultural land (sq. km),AG.LND.AGRI.K2,39542.556,39622.955,39197.575,39699.597,..
Portugal,PRT,Land area (sq. km),AG.LND.TOTL.K2,91605.6,91605.6,91605.6,91605.6,..
Portugal,PRT,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,229618773422.577,256055879091.139,256898675068.927,289696962620.235,308683317392.68
Portugal,PRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.54770088,11.1236763,10.46883011,10.00331116,..
Portugal,PRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.42,1.35,1.43,1.44,..
Portugal,PRT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.7,2.7,2.6,2.6,..
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.0124383299575331,1.26565719069041,7.83269124233322,4.3112819189868,2.41613187791876
Portugal,PRT,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Puerto Rico (US),PRI,"Population, total",SP.POP.TOTL,3281590,3262711,3220137,3203792,3203295
Puerto Rico (US),PRI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.34,7.9,6,..,..
Puerto Rico (US),PRI,Agricultural land (sq. km),AG.LND.AGRI.K2,1689,1689,1689,1689,..
Puerto Rico (US),PRI,Land area (sq. km),AG.LND.TOTL.K2,8870,8870,8870,8870,..
Puerto Rico (US),PRI,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,103130900000,106426600000,113843700000,118375000000,125841500000
Puerto Rico (US),PRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Puerto Rico (US),PRI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.922,0.907,0.914,0.92,..
Puerto Rico (US),PRI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
